Date,Website,Title,URL,Author
2025-12-25T05:15:00Z,WPEC,'He stabbed me': New details released in deadly stabbing at Florida Barnes & Noble,https://cbs12.com/news/local/stabbing-suspect-faces-first-degree-murder-after-woman-killed-at-barnes-noble-in-florida-palm-beach-county-palm-beach-gardens-police-department-south-florida-news-11380-legacy-avenue-december-24-2025,Jamilka Gibson & Skyler Shepard
2025-12-24T19:25:49Z,People.com,Woman Allegedly Stabbed to Death at Barnes & Noble Days Before Christmas,https://people.com/woman-barnes-noble-stabbed-death-days-before-christmas-stranger-11875940,Christine Pelisek
2025-12-24T19:59:00Z,WPBF,Barnes & Noble stabbing suspect admits to not knowing victim,https://www.wpbf.com/article/florida-barnes-and-noble-stabbing-suspect-admits-victim-antonio-moore-rita-loncharich/69859251,Jolie Rodriguez
2025-12-24T02:00:37Z,San Francisco Chronicle,Sikh truck drivers sue California over mass commercial license cancellations,https://www.sfchronicle.com/politics/article/sikh-drivers-lawsuit-21259909.php,Bob Egelko
2025-12-25T06:02:00Z,Los Angeles Times,Indian truckers sue California's DMV for revoking their licenses,https://www.latimes.com/business/story/2025-12-25/indian-punjabi-truckers-sue-california-dmv-for-revoking-their-licenses,Nilesh Christopher
2025-12-20T16:00:00Z,The Hill,Immigrants didn't cause America's trucking crisis - Washington did,https://thehill.com/opinion/immigration/5656703-fmcsa-rule-immigrant-truckers/,
2025-12-24T14:25:00Z,The Guardian,Trump approves deployment of 350 national guard members to New Orleans,https://www.theguardian.com/us-news/2025/dec/24/trump-national-guard-deployment-new-orleans,
2025-12-24T00:00:00Z,WWLTV.com,Louisiana National Guard sending 350 troops to New Orleans for upcoming events,https://www.wwltv.com/article/news/local/louisiana-national-guard-sending-350-troops-to-new-orleans-for-upcoming-events/289-4224d609-9118-42ab-879e-c34d8154491e,Athina Morris
2025-12-23T22:12:00Z,WDSU,"350 National Guard troops deploy to New Orleans, will remain through Mardi Gras",https://www.wdsu.com/article/louisiana-national-guard-deploys-to-new-orleans/69853067,Erin Lowrey
2025-12-24T21:12:00Z,cbs8.com,Tracking San Diego County power outages on Christmas Eve,https://www.cbs8.com/article/news/local/tracking-san-diego-county-power-outages/509-ced71c1d-211f-42b0-bf6b-e21001bf611d,
2025-12-24T19:58:53Z,NBC 7 San Diego,City Heights man dies after tree limb falls on him on Christmas Eve,https://www.nbcsandiego.com/news/local/city-heights-man-killed-by-falling-tree-limb-on-christmas-eve/3951142/,Eric S. Page
2025-12-24T23:44:39Z,Times of San Diego,Power outages hit thousands of San Diegans as holiday storm bears down on region,https://timesofsandiego.com/life/2025/12/24/power-outages-san-diego-holiday-storm/,Jennifer Vigil
2025-12-24T20:45:20Z,The Washington Post,Opinion | Welcome change to Trump's China policy,https://www.washingtonpost.com/opinions/2025/12/24/taiwan-china-arms-sale-trump/,
2025-12-24T12:26:00Z,Business Insider,Taiwan is getting plenty of missiles and drones from the US. A top business leader says the arsenal is out of balance.,https://www.businessinsider.com/taiwan-needs-both-sophisticated-asymmetric-weapons-for-china-2025-12,Chris Panella
2025-12-18T17:05:00Z,The Wall Street Journal,"U.S. Approves $11 Billion in Arms Sales to Taiwan, Angering Beijing",https://www.wsj.com/world/china/u-s-approves-11-billion-in-arms-sales-to-taiwan-angering-beijing-e523a54b,Joyu Wang & James T AREDDY
2025-12-25T04:34:08Z,WSYR,Community concerned about preparation of county; McMahon ready for 'emergency response when necessary',https://www.localsyr.com/news/local-news/community-concerned-over-preparation-of-county-actually-is-mcmahon-ready-for-emergency-response-when-necessary/,Allie Elkins
2025-12-25T12:00:00Z,Syracuse.com,How Oneida came to neighbors' rescue during water emergency: 'We're not going to say no',https://www.syracuse.com/news/2025/12/how-oneida-is-coming-to-neighbors-rescue-during-water-emergency-were-not-going-to-say-no.html,Douglass Dowty
2025-12-25T11:35:00Z,Syracuse.com,The latest on the CNY water shortage (Good Morning CNY for Dec. 25),https://www.syracuse.com/news/2025/12/the-latest-on-the-cny-water-shortage-good-morning-cny-for-dec-25.html,
2025-12-19T01:56:43Z,FOX 35 Orlando,Florida turtles stuffed in socks recovered in illegal animal trafficking case,https://www.fox35orlando.com/news/florida-turtles-stuffed-socks-recovered-illegal-animal-trafficking-case,Esther Bower
2025-12-20T02:34:00Z,WESH,Brevard Zoo shelters trafficked Gulf Coast box turtles,https://www.wesh.com/article/brevard-zoo-shelters-trafficked-gulf-coast-box-turtles/69823872,Meghan Moriarty
2025-12-24T15:41:58Z,Legal Reader,Reptile Trafficking Case Ends in Prison,https://www.legalreader.com/reptile-trafficking-case-ends-in-prison/,
2025-12-25T03:08:31Z,KSL.com,President Jeffrey R. Holland hospitalized with 'ongoing health issue',https://www.ksl.com/article/51423481/president-jeffrey-r-holland-hospitalized-for-ongoing-health-issue,Payton Davis
2025-12-24T21:59:07Z,Local News 8,LDS Apostle Jeffrey R. Holland hospitalized,https://localnews8.com/news/2025/12/24/president-jeffrey-r-holland-hospitalized/,
2025-12-25T04:53:44Z,FOX 13 News Utah,LDS Church President Jeffrey Holland hospitalized with 'health complications',https://www.fox13now.com/news/local-news/lds-church-president-jeffrey-holland-hospitalized-with-health-complications,Jeff Tavss
2025-12-23T18:21:00Z,king5.com,These new laws will take effect in Washington state in 2026,https://www.king5.com/article/news/politics/state-politics/new-laws-washington-state-2026/281-b5635cc0-0caf-4ca6-aeb9-9eaacc90a689,Helen Smith
2025-12-24T10:36:53Z,EL PAÍS English,All states where the minimum wage will increase in 2026,https://english.elpais.com/economy-and-business/2025-12-24/all-states-where-the-minimum-wage-will-increase-in-2026.html,Alonso Martinez
2025-12-24T11:56:26Z,Missouri Independent,Missouri minimum wage set to increase over a dollar in 2026,https://missouriindependent.com/briefs/missouri-minimum-wage-set-to-increase-over-a-dollar-in-2026/,Charley Duffin
2025-12-25T07:40:00Z,Yahoo,Gov. Newsom declares states of emergency for severe weather events across California,https://www.yahoo.com/news/videos/gov-newsom-declares-states-emergency-074000570.html,
2025-12-23T21:40:45Z,FOX 11 Los Angeles,Newsom declares state of emergency for 8 California counties over severe weather events in 2025,https://www.foxla.com/news/newsom-state-emergency-severe-weather-events-2025,
2025-12-24T17:04:00Z,The Desert Review,Newsom declares state of emergency over devastating August monsoon storms,https://www.thedesertreview.com/news/newsom-declares-state-of-emergency-over-devastating-august-monsoon-storms/article_7cf62339-75e4-4788-957b-a1a5d00b1528.html,Betty Miller
2025-12-24T22:19:26Z,WRAL,"Fight, gunshot disrupts Christmas Eve shopping at Wilson Walmart",https://www.wral.com/news/local/wilson-walmart-shots-christmas-eve-2025/,Shaun Gallagher
2025-12-24T17:35:00Z,WITN,"Two arrested in Wilson Walmart shooting, including store barber",https://www.witn.com/2025/12/24/wilson-police-investigating-reports-shots-fired-walmart/,
2025-12-24T23:00:06Z,The Wilson Times,UPDATE WITH ARRESTS: Shots fired inside Walmart on Christmas Eve,https://www.wilsontimes.com/news/shots-fired-inside-walmart-on-christmas-eve-cf6be571,
2025-12-23T22:52:30Z,ABC7 New York,"Mayor-elect Zohran Mamdani names Lillian Bonsignore, retired EMS chief, next FDNY fire commissioner",https://abc7ny.com/post/mayor-elect-zohran-mamdani-name-lillian-bonsignore-retired-ems-chief-fdny-fire-commissioner/18309530/,
2025-12-24T15:52:00Z,The New York Times,"Former Fire Boss, Who Is Jewish, Wants to Move on From Mamdani Criticism",https://www.nytimes.com/2025/12/23/nyregion/zohran-mamdani-fire-commissioner.html,Jeffery C. Mays
2025-12-23T23:17:47Z,amNewYork,"Mamdani names FDNY commissioner, interim sanitation and emergency management heads for new administration",https://www.amny.com/law/mamdani-names-fdny-commissioner-interim-sanitation-and-emergency-management-heads-for-new-administration/,Andrew Denney
2025-12-22T08:00:00Z,Responsible Statecraft,Pope Leo's crack team of diplomats face war in Venezuela,https://responsiblestatecraft.org/pope-leo-venezuela/,Connor Echols
2025-12-25T06:25:14Z,DW,"Pope Leo, Donald Trump differ on course of United States",https://www.dw.com/en/pope-leo-donald-trump-differ-on-course-of-united-states/a-75227218,Christoph Strack
2025-12-24T05:07:38Z,The Observer,Woke pope versus Maga: Leo's culture war clashes have only just begun,https://observer.co.uk/news/international/article/woke-pope-versus-maga-leos-culture-war-clashes-have-only-just-begun,Hannah Roberts
2025-12-24T19:14:00Z,Newser,"In Alaska Murder, Arresting the Boyfriend Was a Big Mistake",https://www.newser.com/story/380934/in-alaska-murder-arresting-the-boyfriend-was-a-big-mistake.html,Arden Dier
2025-12-21T10:00:00Z,ProPublica,Bad Evidence Got Him Indicted for Murder. He Waited 7 Years to Walk Free.,https://www.propublica.org/article/alaska-murder-pretrial-delays-justine-paul,Kyle Hopkins
2025-12-24T00:13:56Z,tbrnewsmedia.com,Man arrested for burglarizing house in Medford,https://tbrnewsmedia.com/man-arrested-for-burglarizing-house-in-medford/,
2025-12-24T15:39:00Z,CBS News,12-year-old Long Island boy stops burglar in his home,https://www.cbsnews.com/newyork/news/long-island-boy-stops-burglar/,Carolyn Gusoff & Jesse Zanger
2025-12-24T12:33:41Z,News 12,Quick-thinking kid foils Medford burglary straight out of a movie,https://longisland.news12.com/quick-thinking-kid-foils-medford-burglary-straight-out-of-a-movie,
2025-12-23T20:00:27Z,Politico,Voters sue to suspend Missouri's new congressional map until a referendum,https://www.politico.com/news/2025/12/23/missouri-redistricting-lawsuit-00704853,
2025-12-23T21:12:41Z,Democracy Docket,Missouri Voters Sue to Block GOP Gerrymander Until Referendum Vote,https://www.democracydocket.com/news-alerts/missouri-voters-sue-to-block-gop-gerrymander-until-referendum-vote/,Jen Rice
2025-12-24T02:22:08Z,Ballotpedia News,"Of 25 veto referendums, Missouri voters have upheld the targeted legislation only once",https://news.ballotpedia.org/2025/12/23/of-25-veto-referendums-missouri-voters-have-upheld-the-targeted-legislation-only-once/,
2025-12-24T16:27:59Z,Times Union,Judge dismisses Justice Department challenge of NY's Green Light Law,https://www.timesunion.com/capitol/article/judge-dismisses-doj-challenge-new-york-s-green-21260770.php,Brendan Lyons
2025-12-23T23:55:30Z,Reuters,US judge tosses Trump challenge to New York immigration-related law,https://www.reuters.com/world/us-judge-tosses-trump-challenge-new-york-immigration-related-law-2025-12-23/,Nate Raymond
2025-12-24T23:08:00Z,The Hill,Judge rejects Trump administration challenge to New York's 'Green Light Law',https://thehill.com/regulation/court-battles/5662857-judge-nardacci-rules-green-light-law-valid/,Sarah Fortinsky
