Date,Website,Title,URL
2025-11-16T16:30:00Z,Al Jazeera,UN peacekeepers say Israeli forces fire on them in southern Lebanon,https://www.aljazeera.com/news/2025/11/16/un-peacekeepers-say-israeli-forces-fired-on-them-in-southern-lebanon
2025-11-16T14:38:00Z,The Times of Israel,"UNIFIL troops in Lebanon come under fire from IDF, which says it 'misidentified' them",https://www.timesofisrael.com/unifil-troops-in-lebanon-come-under-fire-from-idf-which-says-it-misidentified-them/
2025-11-16T15:55:00Z,The Times of Israel,"Netanyahu breaks silence on burgeoning settler violence, vows 'forceful action'",https://www.timesofisrael.com/netanyahu-breaks-silence-on-burgeoning-settler-violence-vows-forceful-action/
2025-11-14T14:18:17Z,The New York Times,A Bloody Month in the West Bank Olive Harvest Leads to the Death of a Boy,https://www.nytimes.com/2025/11/14/world/middleeast/west-bank-settler-violence-olive-harvest.html
2025-11-14T22:01:26Z,BBC,Record settler attacks in West Bank opening up rifts within Israel,https://www.bbc.com/news/articles/cwykze63r2xo
2025-11-13T14:16:29Z,CNN,Israeli settlers torch mosque and spray graffiti in latest West Bank attack,https://www.cnn.com/2025/11/13/middleeast/west-bank-mosque-graffiti-settlers-intl
2025-11-16T10:22:45Z,BBC,Nearly 70 schools to close in Australia over fears of asbestos in play sand,https://www.bbc.com/news/articles/cnve03m0d94o
2025-11-17T00:45:50Z,The New York Times,Dozens of Australian Schools Close Over Asbestos Fears,https://www.nytimes.com/2025/11/16/world/australia/schools-asbestos-sand.html
2025-11-17T01:13:00Z,The Guardian,Schools close in New Zealand after play sand recalled over asbestos fears,https://www.theguardian.com/world/2025/nov/17/schools-close-in-new-zealand-after-play-sand-recalled-over-asbestos-fears
2025-11-16T13:40:50Z,NBC News,Asbestos-contaminated sand fears close dozens of schools in Australia,https://www.nbcnews.com/world/australia/asbestos-contaminated-sand-fears-close-dozens-schools-australia-rcna244175
2025-11-16T16:07:00Z,politico.eu,"Ukraine working on prisoner exchange with Russia, Zelenskyy says",https://www.politico.eu/article/ukraine-working-prisoner-exchange-russia-volodymyr-zelenskyy/
2025-11-16T21:53:23Z,Euronews.com,"Ukraine aims to restart prisoner exchanges with Russia, says Zelenskyy",https://www.euronews.com/2025/11/16/a-possible-prisoner-of-war-exchange-in-sight-zelenskyy-announces-progress
2025-11-16T15:13:34Z,Al Jazeera,Zelenskyy says Ukraine working on new prisoner exchange with Russia,https://www.aljazeera.com/news/2025/11/16/zelenskyy-says-ukraine-working-on-new-prisoner-exchange-with-russia
2025-11-16T06:32:00Z,Reuters,"Ukraine seeking exchange of 1,200 prisoners with Russia",https://www.reuters.com/world/europe/ukraine-seeking-exchange-1200-prisoners-with-russia-2025-11-16/
2025-11-15T22:05:26Z,NPR,China's astronauts land safely after space debris collision,https://www.npr.org/2025/11/15/nx-s1-5608381/chinas-astronauts-land-safely-after-space-debris-collision
2025-11-14T21:04:05Z,Time Magazine,China's Imperiled Astronauts Illustrate the Dangers of Space Debris,https://time.com/7334178/chinese-taikonauts-stranded-space-debris-astronauts/
2025-11-14T09:32:39Z,SpaceNews,Shenzhou-20 astronauts safely return to Earth on Shenzhou-21 spacecraft after space debris damage concerns,https://spacenews.com/shenzhou-20-astronauts-safely-return-to-earth-on-shenzhou-21-spacecraft-after-space-debris-damage-concerns/
2025-11-14T18:15:51Z,PBS,Chinese astronauts return from space station after delay blamed on space debris damage,https://www.pbs.org/newshour/science/chinese-astronauts-return-from-space-station-after-delay-blamed-on-space-debris-damage
2025-11-16T19:18:00Z,politico.eu,"Ukraine has 'no chance' of winning war, Hungary's Orbán says",https://www.politico.eu/article/hungary-viktor-orban-war-ukraine-russia-finance-eu/
2025-11-15T14:31:00Z,The Guardian,Viktor Orbán begins 'anti-war roadshow' as Hungary gears up for 2026 elections,https://www.theguardian.com/world/2025/nov/15/viktor-orban-hungary-2026-election-campaign-fidesz
2025-11-16T03:08:37Z,Hindustan Times,"NATO rebel officially leaves alliance, joins Russia with 'Ukraine not sovereign nation' declaration?",https://www.hindustantimes.com/videos/nato-rebel-officially-leaves-alliance-joins-russia-with-ukraine-not-sovereign-nation-declaration-101763262455422.html
2025-11-16T14:42:40Z,Українські Національні Новини,"Orban called fears of a Russian attack on Europe ""ridiculous""",https://unn.ua/en/news/orban-called-fears-of-a-russian-attack-on-europe-ridiculous
2025-11-16T10:30:00Z,Middle East Eye,South African activists allege Israel used shadowy NGO to 'traffic' Palestinians from Gaza,https://www.middleeasteye.net/news/south-africa-activists-allege-israel-used-group-transfer-palestinians-from-gaza
2025-11-17T03:54:32Z,Al Jazeera,What's the shadowy organisation taking Gaza Palestinians to South Africa?,https://www.aljazeera.com/news/2025/11/16/whats-the-shadowy-organisation-taking-gaza-palestinians-to-south-africa
2025-11-14T17:38:00Z,AP News,South Africa investigates mystery of a plane that arrived with more than 150 Palestinians from Gaza,https://apnews.com/article/palestinians-israel-gaza-refugee-asyslum-south-africa-7d5dcbacae38e3564f77e0576a9eaaa1
2025-11-16T02:43:39Z,News24,The Israeli links behind Palestinian refugee flights,https://www.news24.com/citypress/news/israel-hoped-to-embarrass-sa-with-plane-carrying-palestinians-20251115-1141
2025-11-16T14:55:32Z,centcom.mil,Iranian Forces Illegally Seize Commercial Tanker in International Waters,https://www.centcom.mil/MEDIA/PRESS-RELEASES/Press-Release-View/Article/4332632/iranian-forces-illegally-seize-commercial-tanker-in-international-waters/
2025-11-15T00:51:07Z,Institute for the Study of War,"Iran Update, November 14, 2025",https://understandingwar.org/research/middle-east/iran-update-november-14-2025/
2025-11-15T13:57:25Z,BBC,Iran confirms it seized tanker in Strait of Hormuz,https://www.bbc.com/news/articles/cze6zxjw3g3o
2025-11-15T12:32:17Z,Al Jazeera,IRGC says tanker seized near Iran's waters based on judicial order,https://www.aljazeera.com/news/2025/11/15/irgc-says-tanker-seized-near-irans-waters-based-on-judicial-order
2025-11-16T19:00:00Z,Politico,'Additional promises mean nothing': The awkward flaw in the world's climate talks,https://www.politico.com/news/2025/11/16/past-promises-haunt-brazils-climate-summit-cop30-00650933
2025-11-13T04:16:37Z,Climate Action Tracker,Little change in warming outlook for four years; new 2035 climate targets make no difference,https://climateactiontracker.org/publications/warming-projections-global-update-2025/
2025-11-12T11:01:26Z,The Economist,The world will fail to meet the Paris agreement's ambitious climate target,https://www.economist.com/the-world-ahead/2025/11/12/the-world-will-fail-to-meet-the-paris-agreements-ambitious-climate-target
2025-11-09T17:31:00Z,AP News,Landmark Paris Agreement set a path to slow warming. The world hasn't stayed on it,https://apnews.com/article/climate-negotiations-agreement-paris-brazil-warming-harms-d56626cd6f7f1f8e5c1a9afbde9d5198
2025-11-17T01:28:00Z,AP News,"Israeli leader insists there can be no Palestinian state, ahead of UN vote leaving that door open",https://apnews.com/article/israel-hamas-gaza-war-west-bank-news-11-16-2025-197194a1016a848eeb30e8542b36072b
2025-11-16T13:20:58Z,Reuters,Netanyahu faces far-right backlash after US-backed statement on Palestinian state,https://www.reuters.com/world/middle-east/netanyahu-faces-far-right-backlash-after-us-backed-statement-palestinian-state-2025-11-16/
2025-11-16T22:16:56Z,Politico,Israeli leader insists there can be no Palestinian state,https://www.politico.com/news/2025/11/16/israel-netanyahu-palestine-united-nations-00653961
2025-11-16T18:56:15Z,Al Jazeera,Israel pushes US to close door on Palestinian statehood before UNSC vote,https://www.aljazeera.com/news/2025/11/16/israel-pushes-us-to-close-door-on-palestinian-statehood-before-un-vote
2025-11-16T04:49:26Z,abcnews.go.com,A slowing wartime economy pushes the Kremlin to tap consumers for revenue,https://abcnews.go.com/International/wireStory/slowing-wartime-economy-pushes-kremlin-tap-consumers-revenue-127565813
2025-11-15T20:18:47Z,Euromaidan Press,Ukraine blows road to stop Russian infiltrations in Pokrovsk from northwest (VIDEO),https://euromaidanpress.com/2025/11/15/ukraine-blows-road-to-stop-russian-infiltrations-in-pokrovsk-from-northwest-video/
2025-11-16T05:00:02Z,CNN,"From Bakhmut to Pokrovsk, here's how Russian tactics have shifted",https://www.cnn.com/2025/11/16/world/pokrovsk-russia-ukraine-tactics-intl
2025-11-13T10:54:53Z,The New York Times,What Our Photographer Saw as a Safe City Became a Blood Bath,https://www.nytimes.com/2025/11/13/world/europe/ukraine-russia-pokrovsk.html
2025-11-12T04:00:00Z,The Wall Street Journal,What the Looming Fall of a Ukrainian City Says About Putin's War,https://www.wsj.com/world/russia/russia-ukraine-war-pokrovsk-9d6831a8
2025-11-16T14:20:46Z,Bloomberg.com,Ukraine Claims Strike on Rosneft Oil Refinery in Russia's Samara,https://www.bloomberg.com/news/articles/2025-11-16/ukraine-claims-strike-on-rosneft-oil-refinery-in-russia-s-samara
2025-11-17T04:26:32Z,Reuters,Oil falls after loadings resume at key Russian export hub,https://www.reuters.com/business/energy/oil-falls-after-loadings-resume-key-russian-export-hub-2025-11-17/
2025-11-16T02:33:00Z,The Guardian,Ukraine war briefing: Drones hit Russia's Ryazan oil refinery,https://www.theguardian.com/world/2025/nov/16/ukraine-war-briefing-drones-hit-russias-ryazan-oil-refinery
2025-11-14T07:04:13Z,CNN,Ukraine attacks key Russian oil hub as deadly strikes pound Kyiv,https://www.cnn.com/2025/11/14/europe/ukraine-russia-assassination-attempt-intl-hnk
2025-11-16T01:58:03Z,BBC,At least four dead after migrant boats sink in Mediterranean,https://www.bbc.com/news/articles/cgkz5k5erzgo
2025-11-16T06:28:00Z,Reuters,"At least four dead as two migrant boats capsize off Libya's coast, Red Crescent says",https://www.reuters.com/world/asia-pacific/least-four-dead-two-migrant-boats-capsize-off-libyas-coast-red-crescent-says-2025-11-15/
2025-11-16T00:54:34Z,Al Jazeera,Four killed after two boats carrying migrants capsize off Libya's coast,https://www.aljazeera.com/news/2025/11/16/four-killed-after-two-boats-carrying-migrants-capsize-off-libyas-coast
2025-11-12T16:03:25Z,The New York Times,Many Displaced Sudanese Feared Dead After Shipwreck Near Libya,https://www.nytimes.com/2025/11/12/world/africa/sudan-migrants-shipwreck-libya.html
2025-11-16T15:00:00Z,AOL.com,"The 11 Most Beautiful Countries on Earth, Ranked - According to Travelers",https://www.aol.com/articles/11-most-beautiful-countries-earth-141947188.html
2025-11-15T16:40:33Z,CNN,The fog of war: Changing weather becomes a new player on the battlefield in Ukraine,https://www.cnn.com/2025/11/15/europe/ukraine-weather-fog-war-intl
2025-11-16T02:22:21Z,Institute for the Study of War,"Russian Offensive Campaign Assessment, November 15, 2025",https://understandingwar.org/research/russia-ukraine/russian-offensive-campaign-assessment-november-15-2025/
2025-11-16T03:52:00Z,Українська правда,ISW: Ukraine needs to rely more on traditional weapons in its defence,https://www.pravda.com.ua/eng/news/2025/11/16/8007497/
2025-11-16T20:20:00Z,Ukrinform,Ukraine's forces halt Russian attempt to break through to Novopavlivka,https://www.ukrinform.net/rubric-ato/4059416-ukraines-forces-halt-russian-attempt-to-break-through-to-novopavlivka.html
2025-11-16T22:49:26Z,Daily Kos,Ukraine's gloves have FINALLY come off-UPDATED,https://www.dailykos.com/stories/2025/11/16/2354124/-Ukraine-s-gloves-have-FINALLY-come-off
2025-11-10T14:25:29Z,Time Magazine,Ukraine Can Win the Energy War,https://time.com/7332398/ukraine-russia-energy-war-oil-gas/
2025-11-17T02:19:00Z,fakti.bg,Bloomberg: Sanctions on Rosneft and Lukoil have pushed up the price of diesel fuel in the US,https://fakti.bg/en/world/1015038-bloomberg-sanctions-on-rosneft-and-lukoil-have-pushed-up-the-price-of-diesel-fuel-in-the-us
2025-11-14T21:14:00Z,TVP World,Ukrainian air strikes force Russia to use reserve refining capacity,https://tvpworld.com/90023800/russia-adapts-to-ukraine-oil-attacks-with-reserve-refining-capacity
2025-11-15T19:34:00Z,AP News,Pope returns 62 artifacts to Indigenous peoples from Canada as part of reckoning with colonial past,https://apnews.com/article/vatican-canada-indigenous-artifacts-pope-37194143ef3b0d9648dda61e44d7065a
2025-11-15T19:28:22Z,BBC,Vatican returns dozens of indigenous artefacts to Canada,https://www.bbc.com/news/articles/c93xv530kxeo
2025-11-15T12:56:15Z,Al Jazeera,Vatican returns 62 items taken from Indigenous communities in Canada,https://www.aljazeera.com/news/2025/11/15/vatican-returns-62-items-taken-from-indigenous-communities-in-canada
2025-11-15T19:31:53Z,The New York Times,Vatican to Return Indigenous Cultural Items to Canada Taken a Century Ago,https://www.nytimes.com/2025/11/15/world/canada/vatican-return-indigenous-canada-artifacts.html
2025-11-16T14:02:25Z,dw.com,What DNA analysis really reveals about Hitler's health,https://www.dw.com/en/hitlers-dna-what-analysis-really-reveals-about-the-dictators-health/a-74761371
2025-11-13T13:20:00Z,CBS News,"Hitler's DNA reveals Nazi leader likely had syndrome that can affect genitals, researchers say",https://www.cbsnews.com/news/adolf-hitler-dna-reveals-nazi-likely-kallmann-syndrome-genitals-micropenis/
2025-11-13T10:02:00Z,The Guardian,Did Hitler really have a 'micropenis'? The dubious documentary analysing the dictator's DNA,https://www.theguardian.com/tv-and-radio/2025/nov/13/did-hitler-really-have-a-micropenis-hitlers-dna-channel-4-documentary
2025-11-16T13:00:00Z,People.com,"Adolf Hitler Had a Rare Genetic Sexual Disorder, According to DNA Analysis",https://people.com/adolf-hitler-had-rare-genetic-sexual-disorder-according-to-dna-analysis-11849931
2025-11-16T10:55:32Z,BBC,Button that dogs can push allows them control home appliances,https://www.bbc.com/news/articles/cdx40veg5kdo
2025-11-14T06:00:46Z,Daily Mail,Now your DOG can make you a cuppa! Scientists develop a button that allows your pet to switch the kettle on,https://www.dailymail.co.uk/sciencetech/article-15288251/DOG-button-turn-kettle-on.html
2025-11-13T14:41:00Z,Milton Keynes Citizen,Milton Keynes Open University launches special device to enable DOGS to control household appliances,https://www.miltonkeynes.co.uk/news/people/milton-keynes-open-university-launches-special-device-to-enable-dogs-to-control-household-appliances-5401398
2025-11-14T10:06:29Z,MKFM,Dog push button created by Milton Keynes scientists,https://www.mkfm.com/news/local-news/dog-push-button-created-by-milton-keynes-scientists/



